date,commodity,market,price,unit
2024-12-11,Rice,Pune,4.166304744380322e+122,INR/quintal
2024-12-12,Rice,Pune,5.966372731613751e+122,INR/quintal
2024-12-13,Rice,Pune,8.543005107386318e+122,INR/quintal
2024-12-14,Rice,Pune,1.2234473295793367e+123,INR/quintal
2024-12-15,Rice,Pune,1.7519097095098408e+123,INR/quintal
2024-12-16,Rice,Pune,2.50968711874065e+123,INR/quintal
2024-12-17,Rice,Pune,3.59608694669619e+123,INR/quintal
2024-12-18,Rice,Pune,5.153030627727181e+123,INR/quintal
2024-12-19,Rice,Pune,7.384953061520163e+123,INR/quintal
2024-12-20,Rice,Pune,1.0594534803020295e+124,INR/quintal
2024-12-21,Rice,Pune,1.5200756112786957e+124,INR/quintal
2024-12-22,Rice,Pune,2.1804961504420407e+124,INR/quintal
2024-12-23,Rice,Pune,3.1274305897358603e+124,INR/quintal
2024-12-24,Rice,Pune,4.486030561785067e+124,INR/quintal
2024-12-25,Rice,Pune,6.438451253122657e+124,INR/quintal
2024-12-26,Rice,Pune,9.23789302394288e+124,INR/quintal
2024-12-27,Rice,Pune,1.3263951093966339e+125,INR/quintal
2024-12-28,Rice,Pune,1.9040294471720817e+125,INR/quintal
2024-12-29,Rice,Pune,2.735257137086678e+125,INR/quintal
2024-12-30,Rice,Pune,3.930505876170392e+125,INR/quintal
2024-12-31,Rice,Pune,5.648629751624549e+125,INR/quintal
2025-01-01,Rice,Pune,8.126225085496627e+125,INR/quintal
2025-01-02,Rice,Pune,1.1685251272961593e+126,INR/quintal
2025-01-03,Rice,Pune,1.6815581131335857e+126,INR/quintal
2025-01-04,Rice,Pune,2.4193760339122476e+126,INR/quintal
2025-01-05,Rice,Pune,3.483316148377517e+126,INR/quintal
2025-01-06,Rice,Pune,5.010931480843163e+126,INR/quintal
2025-01-07,Rice,Pune,7.211345775466374e+126,INR/quintal
2025-01-08,Rice,Pune,1.0382483049332792e+127,INR/quintal
2025-01-09,Rice,Pune,1.495909031519744e+127,INR/quintal
2025-01-10,Rice,Pune,2.1546568093934687e+127,INR/quintal
2025-01-11,Rice,Pune,3.103766384042874e+127,INR/quintal
2025-01-12,Rice,Pune,4.47348855649098e+127,INR/quintal
2025-01-13,Rice,Pune,6.449573003483129e+127,INR/quintal
2025-01-14,Rice,Pune,9.296196977907786e+127,INR/quintal
2025-01-15,Rice,Pune,1.3402337091545426e+128,INR/quintal
2025-01-16,Rice,Pune,1.9339011219878254e+128,INR/quintal
2025-01-17,Rice,Pune,2.7907808759757144e+128,INR/quintal
2025-01-18,Rice,Pune,4.028477298790232e+128,INR/quintal
2025-01-19,Rice,Pune,5.815383645037556e+128,INR/quintal
2025-01-20,Rice,Pune,8.392502935195431e+128,INR/quintal
2025-01-21,Rice,Pune,1.2116999383115218e+129,INR/quintal
2025-01-22,Rice,Pune,1.749309516283132e+129,INR/quintal
2025-01-23,Rice,Pune,2.527406270362386e+129,INR/quintal
2025-01-24,Rice,Pune,3.650838140896405e+129,INR/quintal
2025-01-25,Rice,Pune,5.2730452311196376e+129,INR/quintal
2025-01-26,Rice,Pune,7.621523893012105e+129,INR/quintal
2025-01-27,Rice,Pune,1.1021371003923993e+130,INR/quintal
2025-01-28,Rice,Pune,1.5930182864460312e+130,INR/quintal
2025-01-29,Rice,Pune,2.30381925163911e+130,INR/quintal
2025-01-30,Rice,Pune,3.3320886958852556e+130,INR/quintal
2025-01-31,Rice,Pune,4.822390922013949e+130,INR/quintal
2025-02-01,Rice,Pune,6.975745288351291e+130,INR/quintal
2025-02-02,Rice,Pune,1.0101665010161355e+131,INR/quintal
2025-02-03,Rice,Pune,1.4624020116067e+131,INR/quintal
2025-02-04,Rice,Pune,2.117865038971757e+131,INR/quintal
2025-02-05,Rice,Pune,3.06862806170783e+131,INR/quintal
2025-02-06,Rice,Pune,4.447919388575215e+131,INR/quintal
2025-02-07,Rice,Pune,6.446007886297693e+131,INR/quintal
2025-02-08,Rice,Pune,9.341661822928266e+131,INR/quintal
2025-02-09,Rice,Pune,1.354169808290039e+132,INR/quintal
2025-02-10,Rice,Pune,1.9643459487817688e+132,INR/quintal
2025-02-11,Rice,Pune,2.848457739590052e+132,INR/quintal
2025-02-12,Rice,Pune,4.132752997862291e+132,INR/quintal
2025-02-13,Rice,Pune,5.996850670127917e+132,INR/quintal
2025-02-14,Rice,Pune,8.705418108908513e+132,INR/quintal
2025-02-15,Rice,Pune,1.2637521810175502e+133,INR/quintal
2025-02-16,Rice,Pune,1.834724668536916e+133,INR/quintal
2025-02-17,Rice,Pune,2.6641840311466895e+133,INR/quintal
2025-02-18,Rice,Pune,3.8694396014993494e+133,INR/quintal
2025-02-19,Rice,Pune,5.619818168383367e+133,INR/quintal
2025-02-20,Rice,Pune,8.167981031333589e+133,INR/quintal
2025-02-21,Rice,Pune,1.1873113368731795e+134,INR/quintal
2025-02-22,Rice,Pune,1.7254685761048557e+134,INR/quintal
2025-02-23,Rice,Pune,2.508817881881951e+134,INR/quintal
2025-02-24,Rice,Pune,3.64871276794241e+134,INR/quintal
2025-02-25,Rice,Pune,5.307208346997465e+134,INR/quintal
2025-02-26,Rice,Pune,7.72220173577525e+134,INR/quintal
2025-02-27,Rice,Pune,1.123855986449665e+135,INR/quintal
2025-02-28,Rice,Pune,1.6364119661803272e+135,INR/quintal
2025-03-01,Rice,Pune,2.3827602049619856e+135,INR/quintal
2025-03-02,Rice,Pune,3.470822497129926e+135,INR/quintal
2025-03-03,Rice,Pune,5.054064708896705e+135,INR/quintal
2025-03-04,Rice,Pune,7.361758215072077e+135,INR/quintal
2025-03-05,Rice,Pune,1.0724527125542792e+136,INR/quintal
2025-03-06,Rice,Pune,1.5630916625603982e+136,INR/quintal
2025-03-07,Rice,Pune,2.2789647573184626e+136,INR/quintal
2025-03-08,Rice,Pune,3.3248790982450297e+136,INR/quintal
2025-03-09,Rice,Pune,4.848526320569076e+136,INR/quintal
2025-03-10,Rice,Pune,7.075167176425618e+136,INR/quintal
2025-03-11,Rice,Pune,1.0321826428733189e+137,INR/quintal
2025-03-12,Rice,Pune,1.5065080373260132e+137,INR/quintal
2025-03-13,Rice,Pune,2.1991685090375075e+137,INR/quintal
2025-03-14,Rice,Pune,3.210309371415266e+137,INR/quintal
2025-03-15,Rice,Pune,4.687461583691656e+137,INR/quintal
2025-03-16,Rice,Pune,6.8503412930235235e+137,INR/quintal
2025-03-17,Rice,Pune,1.0007520473087977e+138,INR/quintal
2025-03-18,Rice,Pune,1.462904522531828e+138,INR/quintal
2025-03-19,Rice,Pune,2.1387526282086633e+138,INR/quintal
2025-03-20,Rice,Pune,3.12640318964702e+138,INR/quintal
2025-03-21,Rice,Pune,4.5718790804188084e+138,INR/quintal
2025-03-22,Rice,Pune,6.687323450188906e+138,INR/quintal
2025-03-23,Rice,Pune,9.784677238121529e+138,INR/quintal
2025-03-24,Rice,Pune,1.4316203435828108e+139,INR/quintal
2025-03-25,Rice,Pune,2.09445726776024e+139,INR/quintal
2025-03-26,Rice,Pune,3.065518697087292e+139,INR/quintal
2025-03-27,Rice,Pune,4.49004691768034e+139,INR/quintal
2025-03-28,Rice,Pune,6.575803770011633e+139,INR/quintal
2025-03-29,Rice,Pune,9.631493961278704e+139,INR/quintal
2025-03-30,Rice,Pune,1.4106083630045752e+140,INR/quintal
2025-03-31,Rice,Pune,2.0679202869176413e+140,INR/quintal
2025-04-01,Rice,Pune,3.0308404587763635e+140,INR/quintal
2025-04-02,Rice,Pune,4.444661883977868e+140,INR/quintal
2025-04-03,Rice,Pune,6.518674771935373e+140,INR/quintal
2025-04-04,Rice,Pune,9.562824002847279e+140,INR/quintal
2025-04-05,Rice,Pune,1.4034863346202643e+141,INR/quintal
2025-04-06,Rice,Pune,2.0594010641508577e+141,INR/quintal
2025-04-07,Rice,Pune,3.0222918964409657e+141,INR/quintal
2025-04-08,Rice,Pune,4.4383907387667215e+141,INR/quintal
2025-04-09,Rice,Pune,6.518100863339151e+141,INR/quintal
2025-04-10,Rice,Pune,9.570339333610567e+141,INR/quintal
2025-04-11,Rice,Pune,1.4061546442067365e+142,INR/quintal
2025-04-12,Rice,Pune,2.066746701577129e+142,INR/quintal
2025-04-13,Rice,Pune,3.035169912398587e+142,INR/quintal
2025-04-14,Rice,Pune,4.459603660430035e+142,INR/quintal
2025-04-15,Rice,Pune,6.55471016273913e+142,INR/quintal
2025-04-16,Rice,Pune,9.640164237972291e+142,INR/quintal
2025-04-17,Rice,Pune,1.4181287200092563e+143,INR/quintal
2025-04-18,Rice,Pune,2.086447853013876e+143,INR/quintal
2025-04-19,Rice,Pune,3.070675852760739e+143,INR/quintal
2025-04-20,Rice,Pune,4.51771184896194e+143,INR/quintal
2025-04-21,Rice,Pune,6.64789145536156e+143,INR/quintal
2025-04-22,Rice,Pune,9.791107521179024e+143,INR/quintal
2025-04-23,Rice,Pune,1.4419041968295315e+144,INR/quintal
2025-04-24,Rice,Pune,2.1245331251348844e+144,INR/quintal
2025-04-25,Rice,Pune,3.129376983100445e+144,INR/quintal
2025-04-26,Rice,Pune,4.610014121928973e+144,INR/quintal
2025-04-27,Rice,Pune,6.792246273477985e+144,INR/quintal
2025-04-28,Rice,Pune,1.0015227710797744e+145,INR/quintal
2025-04-29,Rice,Pune,1.477199616030386e+145,INR/quintal
2025-04-30,Rice,Pune,2.1789132795755338e+145,INR/quintal
2025-05-01,Rice,Pune,3.2133494691130455e+145,INR/quintal
2025-05-02,Rice,Pune,4.741325496803896e+145,INR/quintal
2025-05-03,Rice,Pune,6.997294043184334e+145,INR/quintal
2025-05-04,Rice,Pune,1.0321480358209626e+146,INR/quintal
2025-05-05,Rice,Pune,1.523500984922129e+146,INR/quintal
2025-05-06,Rice,Pune,2.2496202910663833e+146,INR/quintal
2025-05-07,Rice,Pune,3.3232629460646813e+146,INR/quintal
2025-05-08,Rice,Pune,4.9087549967987365e+146,INR/quintal
2025-05-09,Rice,Pune,7.252654394346388e+146,INR/quintal
2025-05-10,Rice,Pune,1.071737787611005e+147,INR/quintal
2025-05-11,Rice,Pune,1.5842018533954167e+147,INR/quintal
2025-05-12,Rice,Pune,2.341163222429307e+147,INR/quintal
2025-05-13,Rice,Pune,3.461256573381107e+147,INR/quintal
2025-05-14,Rice,Pune,5.116064060592526e+147,INR/quintal
2025-05-15,Rice,Pune,7.56727448321961e+147,INR/quintal
2025-05-16,Rice,Pune,1.119809341614312e+148,INR/quintal
2025-05-17,Rice,Pune,1.6568700048832626e+148,INR/quintal
2025-05-18,Rice,Pune,2.452376245257361e+148,INR/quintal
2025-05-19,Rice,Pune,3.631214565989838e+148,INR/quintal
2025-05-20,Rice,Pune,5.381221401386426e+148,INR/quintal
2025-05-21,Rice,Pune,7.970244038868273e+148,INR/quintal
2025-05-22,Rice,Pune,1.1809917156923727e+149,INR/quintal
2025-05-23,Rice,Pune,1.7498722845447278e+149,INR/quintal
2025-05-24,Rice,Pune,2.5937010015949932e+149,INR/quintal
2025-05-25,Rice,Pune,3.844844456284887e+149,INR/quintal
2025-05-26,Rice,Pune,5.70009113917164e+149,INR/quintal
2025-05-27,Rice,Pune,8.452803118941043e+149,INR/quintal
2025-05-28,Rice,Pune,1.2542369524097862e+150,INR/quintal
2025-05-29,Rice,Pune,1.8609568728155264e+150,INR/quintal
2025-05-30,Rice,Pune,2.7606350610776127e+150,INR/quintal
2025-05-31,Rice,Pune,4.096963377986911e+150,INR/quintal
2025-06-01,Rice,Pune,6.0796293357365805e+150,INR/quintal
2025-06-02,Rice,Pune,9.028067270932995e+150,INR/quintal
2025-06-03,Rice,Pune,1.3403085638414724e+151,INR/quintal
2025-06-04,Rice,Pune,1.9911044387202388e+151,INR/quintal
2025-06-05,Rice,Pune,2.958599661447492e+151,INR/quintal
2025-06-06,Rice,Pune,4.3961296256884293e+151,INR/quintal
2025-06-07,Rice,Pune,6.534177031888397e+151,INR/quintal
2025-06-08,Rice,Pune,9.711321590738573e+151,INR/quintal
2025-06-09,Rice,Pune,1.44415160035797e+152,INR/quintal
2025-06-10,Rice,Pune,2.146803456328601e+152,INR/quintal
2025-06-11,Rice,Pune,3.1926523109997506e+152,INR/quintal
2025-06-12,Rice,Pune,4.749173395970252e+152,INR/quintal
2025-06-13,Rice,Pune,7.068452984463002e+152,INR/quintal
2025-06-14,Rice,Pune,1.0524545307166067e+153,INR/quintal
2025-06-15,Rice,Pune,1.5664585522329645e+153,INR/quintal
2025-06-16,Rice,Pune,2.3321951797264547e+153,INR/quintal
2025-06-17,Rice,Pune,3.471945356625462e+153,INR/quintal
2025-06-18,Rice,Pune,5.1712725089100135e+153,INR/quintal
2025-06-19,Rice,Pune,7.706344835660097e+153,INR/quintal
2025-06-20,Rice,Pune,1.1477568504446815e+154,INR/quintal
2025-06-21,Rice,Pune,1.7106103390686958e+154,INR/quintal
2025-06-22,Rice,Pune,2.5504798775867692e+154,INR/quintal
2025-06-23,Rice,Pune,3.8028018887827545e+154,INR/quintal
2025-06-24,Rice,Pune,5.670805109212198e+154,INR/quintal
2025-06-25,Rice,Pune,8.460532695908906e+154,INR/quintal
2025-06-26,Rice,Pune,1.2619501434580048e+155,INR/quintal
2025-06-27,Rice,Pune,1.8826855331980703e+155,INR/quintal
2025-06-28,Rice,Pune,2.808515075705988e+155,INR/quintal
2025-06-29,Rice,Pune,4.192914718602909e+155,INR/quintal
2025-06-30,Rice,Pune,6.260810757579577e+155,INR/quintal
2025-07-01,Rice,Pune,9.34689325597907e+155,INR/quintal
2025-07-02,Rice,Pune,1.3955776296274921e+156,INR/quintal
2025-07-03,Rice,Pune,2.084617241409384e+156,INR/quintal
2025-07-04,Rice,Pune,3.114601004720392e+156,INR/quintal
2025-07-05,Rice,Pune,4.652807547658916e+156,INR/quintal
2025-07-06,Rice,Pune,6.950685914720203e+156,INR/quintal
2025-07-07,Rice,Pune,1.0386105973979877e+157,INR/quintal
2025-07-08,Rice,Pune,1.5523734257934883e+157,INR/quintal
2025-07-09,Rice,Pune,2.3208931348875786e+157,INR/quintal
2025-07-10,Rice,Pune,3.471610165368733e+157,INR/quintal
2025-07-11,Rice,Pune,5.194130374113361e+157,INR/quintal
2025-07-12,Rice,Pune,7.77233970228837e+157,INR/quintal
2025-07-13,Rice,Pune,1.1634243298423206e+158,INR/quintal
2025-07-14,Rice,Pune,1.7418694499258122e+158,INR/quintal
2025-07-15,Rice,Pune,2.608380643233716e+158,INR/quintal
2025-07-16,Rice,Pune,3.906469582377268e+158,INR/quintal
2025-07-17,Rice,Pune,5.849934838693609e+158,INR/quintal
2025-07-18,Rice,Pune,8.761353362937729e+158,INR/quintal
2025-07-19,Rice,Pune,1.3127040666163636e+159,INR/quintal
2025-07-20,Rice,Pune,1.9680898718050943e+159,INR/quintal
2025-07-21,Rice,Pune,2.9522195038276475e+159,INR/quintal
2025-07-22,Rice,Pune,4.42721801142085e+159,INR/quintal
2025-07-23,Rice,Pune,6.640114239281307e+159,INR/quintal
2025-07-24,Rice,Pune,9.96294379399561e+159,INR/quintal
2025-07-25,Rice,Pune,1.4953289360533005e+160,INR/quintal
2025-07-26,Rice,Pune,2.2433089372596973e+160,INR/quintal
2025-07-27,Rice,Pune,3.369529365224897e+160,INR/quintal
2025-07-28,Rice,Pune,5.06037052355136e+160,INR/quintal
2025-07-29,Rice,Pune,7.595188192596913e+160,INR/quintal
2025-07-30,Rice,Pune,1.1403083225946698e+161,INR/quintal
2025-07-31,Rice,Pune,1.7140838849579583e+161,INR/quintal
2025-08-01,Rice,Pune,2.5755378190785316e+161,INR/quintal
2025-08-02,Rice,Pune,3.869007310771591e+161,INR/quintal
2025-08-03,Rice,Pune,5.814254029146306e+161,INR/quintal
2025-08-04,Rice,Pune,8.740796304066254e+161,INR/quintal
2025-08-05,Rice,Pune,1.3143408557337761e+162,INR/quintal
2025-08-06,Rice,Pune,1.976991434375108e+162,INR/quintal
2025-08-07,Rice,Pune,2.9734170581024288e+162,INR/quintal
2025-08-08,Rice,Pune,4.472965365073726e+162,INR/quintal
2025-08-09,Rice,Pune,6.728914860206131e+162,INR/quintal
2025-08-10,Rice,Pune,1.0123097147092068e+163,INR/quintal
2025-08-11,Rice,Pune,1.5232125867008422e+163,INR/quintal
2025-08-12,Rice,Pune,2.292913038722309e+163,INR/quintal
2025-08-13,Rice,Pune,3.4526683358141517e+163,INR/quintal
2025-08-14,Rice,Pune,5.197546336732688e+163,INR/quintal
2025-08-15,Rice,Pune,7.833024836822787e+163,INR/quintal
2025-08-16,Rice,Pune,1.179853777418492e+164,INR/quintal
2025-08-17,Rice,Pune,1.7774275186966942e+164,INR/quintal
2025-08-18,Rice,Pune,2.6787660202260706e+164,INR/quintal
2025-08-19,Rice,Pune,4.0354431903671295e+164,INR/quintal
2025-08-20,Rice,Pune,6.084796188358179e+164,INR/quintal
2025-08-21,Rice,Pune,9.173360658913152e+164,INR/quintal
2025-08-22,Rice,Pune,1.3828876642126687e+165,INR/quintal
2025-08-23,Rice,Pune,2.086251026732633e+165,INR/quintal
2025-08-24,Rice,Pune,3.1479606567969405e+165,INR/quintal
2025-08-25,Rice,Pune,4.75316277227968e+165,INR/quintal
2025-08-26,Rice,Pune,7.1749023956988184e+165,INR/quintal
2025-08-27,Rice,Pune,1.0832569935691805e+166,INR/quintal
2025-08-28,Rice,Pune,1.635742523985448e+166,INR/quintal
2025-08-29,Rice,Pune,2.468765862867294e+166,INR/quintal
2025-08-30,Rice,Pune,3.7293510704840933e+166,INR/quintal
2025-08-31,Rice,Pune,5.6344959349093045e+166,INR/quintal
2025-09-01,Rice,Pune,8.51391565050151e+166,INR/quintal
2025-09-02,Rice,Pune,1.2864921855498024e+167,INR/quintal
2025-09-03,Rice,Pune,1.9450395662397503e+167,INR/quintal
2025-09-04,Rice,Pune,2.940053440121134e+167,INR/quintal
2025-09-05,Rice,Pune,4.446905130338345e+167,INR/quintal
2025-09-06,Rice,Pune,6.726770659404038e+167,INR/quintal
2025-09-07,Rice,Pune,1.0180153331081656e+168,INR/quintal
2025-09-08,Rice,Pune,1.5401754963417896e+168,INR/quintal
2025-09-09,Rice,Pune,2.3317139682080704e+168,INR/quintal
2025-09-10,Rice,Pune,3.5296661615198323e+168,INR/quintal
2025-09-11,Rice,Pune,5.343691107985186e+168,INR/quintal
2025-09-12,Rice,Pune,8.089880767862364e+168,INR/quintal
2025-09-13,Rice,Pune,1.2253733435857462e+169,INR/quintal
2025-09-14,Rice,Pune,1.8559958686632903e+169,INR/quintal
2025-09-15,Rice,Pune,2.812025095914182e+169,INR/quintal
2025-09-16,Rice,Pune,4.2622199541152754e+169,INR/quintal
2025-09-17,Rice,Pune,6.460141509240243e+169,INR/quintal
2025-09-18,Rice,Pune,9.794227464654722e+169,INR/quintal
2025-09-19,Rice,Pune,1.4856532297714987e+170,INR/quintal
2025-09-20,Rice,Pune,2.2533977080811813e+170,INR/quintal
2025-09-21,Rice,Pune,3.4174172950002295e+170,INR/quintal
2025-09-22,Rice,Pune,5.184077996978107e+170,INR/quintal
2025-09-23,Rice,Pune,7.866644974712453e+170,INR/quintal
2025-09-24,Rice,Pune,1.194582585301933e+171,INR/quintal
2025-09-25,Rice,Pune,1.8127135848509605e+171,INR/quintal
2025-09-26,Rice,Pune,2.7523180861703993e+171,INR/quintal
2025-09-27,Rice,Pune,4.181039199059109e+171,INR/quintal
2025-09-28,Rice,Pune,6.3513485234469955e+171,INR/quintal
2025-09-29,Rice,Pune,9.64815086914374e+171,INR/quintal
2025-09-30,Rice,Pune,1.4652863580025174e+172,INR/quintal
2025-10-01,Rice,Pune,2.227774667874418e+172,INR/quintal
2025-10-02,Rice,Pune,3.385906701197372e+172,INR/quintal
2025-10-03,Rice,Pune,5.146425195245996e+172,INR/quintal
2025-10-04,Rice,Pune,7.826285217507932e+172,INR/quintal
2025-10-05,Rice,Pune,1.1907531485886507e+173,INR/quintal
2025-10-06,Rice,Pune,1.8115603255179498e+173,INR/quintal
2025-10-07,Rice,Pune,2.7559905588927555e+173,INR/quintal
2025-10-08,Rice,Pune,4.194249993168921e+173,INR/quintal
2025-10-09,Rice,Pune,6.384072691918397e+173,INR/quintal
2025-10-10,Rice,Pune,9.717534717993887e+173,INR/quintal
2025-10-11,Rice,Pune,1.4796437912432422e+174,INR/quintal
2025-10-12,Rice,Pune,2.252880944139971e+174,INR/quintal
2025-10-13,Rice,Pune,3.430695977845773e+174,INR/quintal
2025-10-14,Rice,Pune,5.227375863726569e+174,INR/quintal
2025-10-15,Rice,Pune,7.964507891604956e+174,INR/quintal
2025-10-16,Rice,Pune,1.2138301119924524e+175,INR/quintal
2025-10-17,Rice,Pune,1.849922436943846e+175,INR/quintal
2025-10-18,Rice,Pune,2.8200330847495455e+175,INR/quintal
2025-10-19,Rice,Pune,4.299778868755357e+175,INR/quintal
2025-10-20,Rice,Pune,6.557041520327362e+175,INR/quintal
2025-10-21,Rice,Pune,1.0001650746520373e+176,INR/quintal
2025-10-22,Rice,Pune,1.526111684062101e+176,INR/quintal
2025-10-23,Rice,Pune,2.3297987068635205e+176,INR/quintal
2025-10-24,Rice,Pune,3.556809670454811e+176,INR/quintal
2025-10-25,Rice,Pune,5.429501325554646e+176,INR/quintal
2025-10-26,Rice,Pune,8.289095207744757e+176,INR/quintal
2025-10-27,Rice,Pune,1.2653354094137007e+177,INR/quintal
2025-10-28,Rice,Pune,1.9324658799464752e+177,INR/quintal
2025-10-29,Rice,Pune,2.9515589870715345e+177,INR/quintal
2025-10-30,Rice,Pune,4.510285516306367e+177,INR/quintal
2025-10-31,Rice,Pune,6.896390758306392e+177,INR/quintal
2025-11-01,Rice,Pune,1.0542388605718952e+178,INR/quintal
2025-11-02,Rice,Pune,1.6114539072964684e+178,INR/quintal
2025-11-03,Rice,Pune,2.4644581784950088e+178,INR/quintal
2025-11-04,Rice,Pune,3.7694599046568705e+178,INR/quintal
2025-11-05,Rice,Pune,5.769151761025569e+178,INR/quintal
2025-11-06,Rice,Pune,8.824082858164002e+178,INR/quintal
2025-11-07,Rice,Pune,1.3502389227590546e+179,INR/quintal
2025-11-08,Rice,Pune,2.0674384303337403e+179,INR/quintal
2025-11-09,Rice,Pune,3.1642596872250916e+179,INR/quintal
2025-11-10,Rice,Pune,4.846596938582639e+179,INR/quintal
2025-11-11,Rice,Pune,7.422380688763074e+179,INR/quintal
2025-11-12,Rice,Pune,1.1374268604434205e+180,INR/quintal
2025-11-13,Rice,Pune,1.7428658970257481e+180,INR/quintal
2025-11-14,Rice,Pune,2.671001235156262e+180,INR/quintal
2025-11-15,Rice,Pune,4.094985445649182e+180,INR/quintal
2025-11-16,Rice,Pune,6.278373882079743e+180,INR/quintal
2025-11-17,Rice,Pune,9.624585595391166e+180,INR/quintal
2025-11-18,Rice,Pune,1.4759792888288734e+181,INR/quintal
2025-11-19,Rice,Pune,2.263265577363812e+181,INR/quintal
2025-11-20,Rice,Pune,3.471838944009846e+181,INR/quintal
2025-11-21,Rice,Pune,5.325025856852876e+181,INR/quintal
2025-11-22,Rice,Pune,8.178488366469265e+181,INR/quintal
2025-11-23,Rice,Pune,1.2555653080925042e+182,INR/quintal
2025-11-24,Rice,Pune,1.928196857185466e+182,INR/quintal
2025-11-25,Rice,Pune,2.960678143061205e+182,INR/quintal
2025-11-26,Rice,Pune,4.5484931528303414e+182,INR/quintal
2025-11-27,Rice,Pune,6.989636093480956e+182,INR/quintal
2025-11-28,Rice,Pune,1.0743421136215105e+183,INR/quintal
2025-11-29,Rice,Pune,1.651194305487237e+183,INR/quintal
2025-11-30,Rice,Pune,2.538987662779053e+183,INR/quintal
2025-12-01,Rice,Pune,3.903849088414162e+183,INR/quintal
2025-12-02,Rice,Pune,6.005085288681568e+183,INR/quintal
2025-12-03,Rice,Pune,9.238285972048242e+183,INR/quintal
2025-12-04,Rice,Pune,1.4210468250778046e+184,INR/quintal
2025-12-05,Rice,Pune,2.1859208335593555e+184,INR/quintal
2025-12-06,Rice,Pune,3.36446738043773e+184,INR/quintal
2025-12-07,Rice,Pune,5.1794265487953015e+184,INR/quintal
2025-12-08,Rice,Pune,7.975042925065665e+184,INR/quintal
2025-12-09,Rice,Pune,1.228616515838144e+185,INR/quintal
2025-12-10,Rice,Pune,1.8933007326737564e+185,INR/quintal
2025-12-11,Rice,Pune,2.917595043772059e+185,INR/quintal
2025-12-12,Rice,Pune,4.496823033954286e+185,INR/quintal
2025-12-13,Rice,Pune,6.930980907822466e+185,INR/quintal
2025-12-14,Rice,Pune,1.0685525461591744e+186,INR/quintal
2025-12-15,Rice,Pune,1.64781699985685e+186,INR/quintal
2025-12-16,Rice,Pune,2.5413993977855147e+186,INR/quintal
2025-12-17,Rice,Pune,3.920769689569485e+186,INR/quintal
2025-12-18,Rice,Pune,6.049113515387798e+186,INR/quintal
2025-12-19,Rice,Pune,9.333291680750317e+186,INR/quintal
2025-12-20,Rice,Pune,1.4406112010875354e+187,INR/quintal
2025-12-21,Rice,Pune,2.223752549097738e+187,INR/quintal
2025-12-22,Rice,Pune,3.4347870766952276e+187,INR/quintal
2025-12-23,Rice,Pune,5.303780500805084e+187,INR/quintal
2025-12-24,Rice,Pune,8.198317037060273e+187,INR/quintal
2025-12-25,Rice,Pune,1.26709919800087e+188,INR/quintal
2025-12-26,Rice,Pune,1.95735138423045e+188,INR/quintal
2025-12-27,Rice,Pune,3.0260702510069936e+188,INR/quintal
2025-12-28,Rice,Pune,4.6775507335676184e+188,INR/quintal
2025-12-29,Rice,Pune,7.233021553650797e+188,INR/quintal
2025-12-30,Rice,Pune,1.118970706245488e+189,INR/quintal
2025-12-31,Rice,Pune,1.730365104681018e+189,INR/quintal
2026-01-01,Rice,Pune,2.676986877497516e+189,INR/quintal
2026-01-02,Rice,Pune,4.1435790744797886e+189,INR/quintal
2026-01-03,Rice,Pune,6.413035394313325e+189,INR/quintal
2026-01-04,Rice,Pune,9.922645692422357e+189,INR/quintal
2026-01-05,Rice,Pune,1.5368575083057996e+190,INR/quintal
2026-01-06,Rice,Pune,2.3804417081073414e+190,INR/quintal
2026-01-07,Rice,Pune,3.687414818374596e+190,INR/quintal
2026-01-08,Rice,Pune,5.713308653105039e+190,INR/quintal
2026-01-09,Rice,Pune,8.858798767226634e+190,INR/quintal
2026-01-10,Rice,Pune,1.3734388287809773e+191,INR/quintal
2026-01-11,Rice,Pune,2.1287201908897146e+191,INR/quintal
2026-01-12,Rice,Pune,3.300828088561602e+191,INR/quintal
2026-01-13,Rice,Pune,5.1207209556605924e+191,INR/quintal
2026-01-14,Rice,Pune,7.945510728224687e+191,INR/quintal
2026-01-15,Rice,Pune,1.2322498254458554e+192,INR/quintal
2026-01-16,Rice,Pune,1.91193374122445e+192,INR/quintal
2026-01-17,Rice,Pune,2.966614579206312e+192,INR/quintal
2026-01-18,Rice,Pune,4.606096219548091e+192,INR/quintal
2026-01-19,Rice,Pune,7.150179347052435e+192,INR/quintal
2026-01-20,Rice,Pune,1.1108653166990587e+193,INR/quintal
2026-01-21,Rice,Pune,1.72608455686027e+193,INR/quintal
2026-01-22,Rice,Pune,2.6814861040293628e+193,INR/quintal
2026-01-23,Rice,Pune,4.165436506094064e+193,INR/quintal
2026-01-24,Rice,Pune,6.47267892556578e+193,INR/quintal
2026-01-25,Rice,Pune,1.0063095769155358e+194,INR/quintal
2026-01-26,Rice,Pune,1.564982136076749e+194,INR/quintal
2026-01-27,Rice,Pune,2.4337342112086138e+194,INR/quintal
2026-01-28,Rice,Pune,3.783030366143385e+194,INR/quintal
2026-01-29,Rice,Pune,5.886469586275185e+194,INR/quintal
2026-01-30,Rice,Pune,9.15490923569327e+194,INR/quintal
2026-01-31,Rice,Pune,1.4240585683414397e+195,INR/quintal
2026-02-01,Rice,Pune,2.2176161508497745e+195,INR/quintal
